[2026-05-13T02:58:54.302Z] GET http://localhost:5173/src/App.vue?vue&type=style&index=0&scoped=7a7a37b1&lang.scss → 304 (1ms, ?B)
[2026-05-13T02:58:54.302Z] GET http://localhost:5173/@id/__x00__plugin-vue:export-helper → 304 (1ms, ?B)
[2026-05-13T02:58:54.303Z] GET http://localhost:5173/node_modules/.vite/deps/vue-router.js?v=f6704470 → 200 (?ms, 89837B)
[2026-05-13T02:58:54.303Z] GET http://localhost:5173/src/api/endpoints.ts → 304 (?ms, ?B)
[2026-05-13T02:58:54.303Z] GET http://localhost:5173/src/api/client.ts → 304 (1ms, ?B)
[2026-05-13T02:58:54.304Z] GET http://localhost:5173/node_modules/.vite/deps/axios.js?v=b8c42e4a → 200 (?ms, 99771B)
[2026-05-13T02:58:54.308Z] GET http://localhost:5173/api/meta/dimensions → 200 (37ms, 2549B)
[2026-05-13T02:58:54.308Z] GET http://localhost:5173/src/views/Reports/index.vue → 200 (37ms, 19182B)
[2026-05-13T02:58:54.345Z] GET http://localhost:5173/src/components/common/SubPageHeader.vue → 304 (?ms, ?B)
[2026-05-13T02:58:54.345Z] GET http://localhost:5173/src/views/Reports/index.vue?vue&type=style&index=0&scoped=bedc8634&lang.scss → 200 (?ms, 3415B)
[2026-05-13T02:58:54.345Z] GET http://localhost:5173/src/components/common/SubPageHeader.vue?vue&type=style&index=0&scoped=bfb1bbce&lang.scss → 304 (?ms, ?B)
[2026-05-13T02:59:15.408Z] GET http://localhost:5173/dashboard → 200 (3ms, 402B)
[2026-05-13T02:59:15.414Z] GET http://localhost:5173/@vite/client → 304 (1ms, ?B)
[2026-05-13T02:59:15.414Z] GET http://localhost:5173/src/main.ts → 304 (3ms, ?B)
[2026-05-13T02:59:15.417Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 304 (3ms, ?B)
[2026-05-13T02:59:15.417Z] GET http://localhost:5173/node_modules/.vite/deps/vue.js?v=1ead3934 → 200 (?ms, 5709B)
[2026-05-13T02:59:15.418Z] GET http://localhost:5173/node_modules/.vite/deps/pinia.js?v=5240ed46 → 200 (?ms, 47700B)
[2026-05-13T02:59:15.418Z] GET http://localhost:5173/node_modules/.vite/deps/echarts.js?v=c18a41f0 → 200 (?ms, 2587955B)
[2026-05-13T02:59:15.418Z] GET http://localhost:5173/src/App.vue → 304 (2ms, ?B)
[2026-05-13T02:59:15.419Z] GET http://localhost:5173/src/router/index.ts → 304 (1ms, ?B)
[2026-05-13T02:59:15.419Z] GET http://localhost:5173/src/styles/echarts-theme.ts → 304 (2ms, ?B)
[2026-05-13T02:59:15.419Z] GET http://localhost:5173/src/styles/global.scss → 304 (3ms, ?B)
[2026-05-13T02:59:15.419Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-EXJIBF44.js?v=07ed0d97 → 200 (?ms, 386190B)
[2026-05-13T02:59:15.419Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-PZ5AY32C.js?v=07ed0d97 → 200 (?ms, 234B)
[2026-05-13T02:59:15.420Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-YFT6OQ5R.js?v=07ed0d97 → 200 (?ms, 4624B)
[2026-05-13T02:59:15.420Z] GET http://localhost:5173/src/stores/filter.ts → 304 (1ms, ?B)
[2026-05-13T02:59:15.420Z] GET http://localhost:5173/src/App.vue?vue&type=style&index=0&scoped=7a7a37b1&lang.scss → 304 (3ms, ?B)
[2026-05-13T02:59:15.420Z] GET http://localhost:5173/@id/__x00__plugin-vue:export-helper → 304 (3ms, ?B)
[2026-05-13T02:59:15.420Z] GET http://localhost:5173/node_modules/.vite/deps/vue-router.js?v=f6704470 → 200 (?ms, 89837B)
[2026-05-13T02:59:15.422Z] GET http://localhost:5173/src/api/endpoints.ts → 304 (?ms, ?B)
[2026-05-13T02:59:15.422Z] GET http://localhost:5173/src/api/client.ts → 304 (1ms, ?B)
[2026-05-13T02:59:15.423Z] GET http://localhost:5173/node_modules/.vite/deps/axios.js?v=b8c42e4a → 200 (?ms, 99771B)
[2026-05-13T02:59:15.428Z] GET http://localhost:5173/api/meta/dimensions → 200 (39ms, 2549B)
[2026-05-13T02:59:15.428Z] GET http://localhost:5173/src/views/Dashboard/index.vue → 200 (39ms, 53034B)
[2026-05-13T02:59:15.467Z] GET http://localhost:5173/src/components/screen/ScreenHeader.vue → 200 (?ms, 12633B)
[2026-05-13T02:59:15.467Z] GET http://localhost:5173/src/components/common/FilterBar.vue → 304 (?ms, ?B)
[2026-05-13T02:59:15.467Z] GET http://localhost:5173/src/components/screen/GlowPanel.vue → 200 (?ms, 7575B)
[2026-05-13T02:59:15.467Z] GET http://localhost:5173/src/components/screen/KpiCard.vue → 200 (?ms, 7850B)
[2026-05-13T02:59:15.467Z] GET http://localhost:5173/src/components/charts/StructureBar.vue → 200 (3ms, 7823B)
[2026-05-13T02:59:15.467Z] GET http://localhost:5173/src/components/charts/TrendLine.vue → 200 (1ms, 9170B)
[2026-05-13T02:59:15.467Z] GET http://localhost:5173/src/components/charts/RegionRank.vue → 200 (2ms, 6736B)
[2026-05-13T02:59:15.467Z] GET http://localhost:5173/src/components/charts/IndustryBubble.vue → 200 (3ms, 7746B)
[2026-05-13T02:59:15.467Z] GET http://localhost:5173/src/components/charts/HubeiMap.vue → 200 (4ms, 12246B)
[2026-05-13T02:59:15.467Z] GET http://localhost:5173/src/views/Dashboard/index.vue?vue&type=style&index=0&scoped=585062f7&lang.scss → 200 (4ms, 6785B)
[2026-05-13T02:59:15.467Z] GET http://localhost:5173/src/components/common/FilterBar.vue?vue&type=style&index=0&scoped=293392e6&lang.scss → 304 (4ms, ?B)
[2026-05-13T02:59:15.468Z] GET http://localhost:5173/src/components/screen/GlowPanel.vue?vue&type=style&index=0&scoped=845bdd5b&lang.scss → 200 (2ms, 2521B)
